run_a_netdir,run_a_label,run_a_individual,run_b_netdir,run_b_label,run_b_individual,pair_kind,chkpt_index,chkpt_iter,side_of_150000,quantity,distance_form,distance,is_nearest_foreign_for_twin_with_3ppp,is_nearest_foreign_for_twin_without_3ppp,nearest_foreign_distance_with_3ppp,ratio_nf_over_twin_with_3ppp,nearest_foreign_distance_without_3ppp,ratio_nf_over_twin_without_3ppp
9991/001,seed1,1,9991/002,seed2,2,foreign,29,100811,before,mean_by_type,euclid,13.915072230497493,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,euclid,20.351443777064507,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,euclid,15.106918644997362,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,euclid,12.738060978594945,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,euclid,26.336300815466362,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,62.00299971407704,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,euclid,18.02452491162358,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,euclid,13.332092400128305,3~3',3~3',,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,euclid,12.012457811829865,3~3''';3'~3''',,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,euclid,28.934809642280364,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,60.15239158169763,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,29,100811,before,mean_by_type,euclid,15.59191004395815,,,13.332092400128305,0.855064733091792,13.332092400128305,0.855064733091792
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,29,100811,before,mean_by_type,euclid,15.798162490309284,,,12.012457811829865,0.7603705696278539,,
9991/003,seed3,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,euclid,31.344149945255964,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,59.79069842153066,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,29,100811,before,mean_by_type,euclid,6.50475978288241,,,12.012457811829865,1.8467181283836536,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,euclid,30.610468245285123,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,57.69681887667085,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,euclid,29.660403554818085,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,59.84978660051774,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,euclid,64.45827041697846,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,29,100811,before,mean_by_type,one_minus_spearman,0.5097465034965035,,,0.4336975524475525,0.8508102546514619,0.44803321678321684,0.878933379061991
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,29,100811,before,mean_by_type,one_minus_spearman,0.4058566433566434,,,0.44803321678321684,1.1039198793883265,0.44803321678321684,1.1039198793883265
9991/000,seed0,0,9991/001,seed1,1,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.5736888111888112,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.44803321678321684,"0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.5158653846153847,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.5246503496503496,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.50625,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9218968531468531,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9656468531468532,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,29,100811,before,mean_by_type,one_minus_spearman,0.12373251748251746,,,0.4336975524475525,3.505121865065349,0.4713723776223776,3.8096079123984463
9991/900,seed0prime,0,9991/001,seed1,1,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.6313811188811189,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.7611013986013986,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.5749125874125874,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.4847902097902098,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.4336975524475525,"0~0';0'~0""",,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,1.0075611888111888,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8906031468531469,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.6132867132867132,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.6571241258741258,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.5980769230769231,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.4713723776223776,,"0'~0""",,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.45450174825174827,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,1.0079108391608391,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8006993006993007,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.44034090909090906,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.3957604895104895,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.42062937062937067,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.3237325174825175,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.7917832167832168,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9854895104895105,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.4189248251748252,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.39007867132867136,3~3',3~3',,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.47897727272727275,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8106643356643357,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8578234265734266,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,29,100811,before,mean_by_type,one_minus_spearman,0.356687062937063,,,0.39007867132867136,1.0936159784340154,0.39007867132867136,1.0936159784340154
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,29,100811,before,mean_by_type,one_minus_spearman,0.3114073426573427,,,0.3237325174825175,1.039578947368421,,
9991/003,seed3,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8911713286713286,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,1.0166520979020979,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,29,100811,before,mean_by_type,one_minus_spearman,0.18806818181818186,,,0.3237325174825175,1.7213571926562863,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9064685314685315,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9228146853146854,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.8467657342657342,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.9642045454545455,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,29,100811,before,mean_by_type,one_minus_spearman,0.6899475524475525,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,29,100811,before,central_cell_mean_skip_first_quarter,euclid,34.60558578451925,,,24.601743271824578,0.7109182727035392,24.601743271824578,0.7109182727035392
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,29,100811,before,central_cell_mean_skip_first_quarter,euclid,120.31146200920371,,,24.601743271824578,0.20448378617444254,24.601743271824578,0.20448378617444254
9991/000,seed0,0,9991/001,seed1,1,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,26.961604791009552,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,24.601743271824578,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,28.86787501420431,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,26.879452071525886,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,26.30222096294427,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,41.56350713842923,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,91.87978955115761,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,29,100811,before,central_cell_mean_skip_first_quarter,euclid,95.54847786972802,,,40.94966091411006,0.42857470707111983,41.20655075447137,0.431263288261409
9991/900,seed0prime,0,9991/001,seed1,1,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,43.77344088207962,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,44.83444893202967,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,41.387413315632536,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,41.20655075447137,,"0'~0""",,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,40.94966091411006,"0'~0""",,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,49.69068633187435,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,91.17230270598914,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,133.39795956322186,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,135.2278255047606,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,129.6251515406733,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,131.72876185315408,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,131.57259373310308,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,133.27695480838273,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,142.28949299622272,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,15.670001853140239,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,24.7916427889459,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,17.384245652021946,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,14.447107258665321,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,31.230043589879205,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,29,100811,before,central_cell_mean_skip_first_quarter,euclid,89.53694619404384,,,,,,
